Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
2171,Entry short,2021-10-04 20:45,Short,5028.75,1,25143.75,-45.75,-0.18,49,0.19,-46,-0.18,-6793.25,-0.68
2172,Exit long,2021-10-05 16:00,Short,5084.5,1,25187.5,233,0.93,359,1.43,-22.25,-0.09,-6560.25,-0.66
2172,Entry long,2021-10-04 22:30,Long,5037.5,1,25187.5,233,0.93,359,1.43,-22.25,-0.09,-6560.25,-0.66
2173,Exit short,2021-10-06 01:15,Long,5070.5,1,25422.5,68,0.27,137.75,0.54,-26,-0.10,-6492.25,-0.65
2173,Entry short,2021-10-05 16:00,Short,5084.5,1,25422.5,68,0.27,137.75,0.54,-26,-0.10,-6492.25,-0.65
2174,Exit long,2021-10-06 03:15,Short,5050.5,1,25352.5,-102,-0.40,0,0.00,-101,-0.40,-6594.25,-0.66
2174,Entry long,2021-10-06 01:15,Long,5070.5,1,25352.5,-102,-0.40,0,0.00,-101,-0.40,-6594.25,-0.66
2175,Exit short,2021-10-06 08:00,Long,5039.25,1,25252.5,54.25,0.21,134,0.53,-26,-0.10,-6540,-0.65
2175,Entry short,2021-10-06 03:15,Short,5050.5,1,25252.5,54.25,0.21,134,0.53,-26,-0.10,-6540,-0.65
2176,Exit long,2021-10-06 10:00,Short,5042.25,1,25196.25,13,0.05,140.25,0.56,-14.75,-0.06,-6527,-0.65
2176,Entry long,2021-10-06 08:00,Long,5039.25,1,25196.25,13,0.05,140.25,0.56,-14.75,-0.06,-6527,-0.65
2177,Exit short,2021-10-06 11:00,Long,5063.75,1,25211.25,-109.5,-0.43,64,0.25,-136,-0.54,-6636.5,-0.66
2177,Entry short,2021-10-06 10:00,Short,5042.25,1,25211.25,-109.5,-0.43,64,0.25,-136,-0.54,-6636.5,-0.66
2178,Exit long,2021-10-07 14:15,Short,5157,1,25318.75,464.25,1.83,536.5,2.12,-97.25,-0.38,-6172.25,-0.62
2178,Entry long,2021-10-06 11:00,Long,5063.75,1,25318.75,464.25,1.83,536.5,2.12,-97.25,-0.38,-6172.25,-0.62
2179,Exit short,2021-10-07 21:45,Long,5150.5,1,25785,30.5,0.12,102.75,0.40,-6,-0.02,-6141.75,-0.61
2179,Entry short,2021-10-07 14:15,Short,5157,1,25785,30.5,0.12,102.75,0.40,-6,-0.02,-6141.75,-0.61
2180,Exit long,2021-10-08 01:00,Short,5140.5,1,25752.5,-52,-0.20,11.5,0.04,-52.25,-0.20,-6193.75,-0.62
2180,Entry long,2021-10-07 21:45,Long,5150.5,1,25752.5,-52,-0.20,11.5,0.04,-52.25,-0.20,-6193.75,-0.62
2181,Exit short,2021-10-08 03:15,Long,5147.25,1,25702.5,-35.75,-0.14,17.75,0.07,-54.75,-0.21,-6229.5,-0.62
2181,Entry short,2021-10-08 01:00,Short,5140.5,1,25702.5,-35.75,-0.14,17.75,0.07,-54.75,-0.21,-6229.5,-0.62
2182,Exit long,2021-10-08 04:15,Short,5138.25,1,25736.25,-47,-0.18,2.75,0.01,-52.25,-0.20,-6276.5,-0.63
2182,Entry long,2021-10-08 03:15,Long,5147.25,1,25736.25,-47,-0.18,2.75,0.01,-52.25,-0.20,-6276.5,-0.63
2183,Exit short,2021-10-08 06:15,Long,5141.5,1,25691.25,-18.25,-0.07,31.5,0.12,-18.5,-0.07,-6294.75,-0.63
2183,Entry short,2021-10-08 04:15,Short,5138.25,1,25691.25,-18.25,-0.07,31.5,0.12,-18.5,-0.07,-6294.75,-0.63
2184,Exit long,2021-10-08 10:00,Short,5137.5,1,25707.5,-22,-0.09,79,0.31,-47.25,-0.18,-6316.75,-0.63
2184,Entry long,2021-10-08 06:15,Long,5141.5,1,25707.5,-22,-0.09,79,0.31,-47.25,-0.18,-6316.75,-0.63
2185,Exit short,2021-10-08 14:30,Long,5146.25,1,25687.5,-45.75,-0.18,56.5,0.22,-69.75,-0.27,-6362.5,-0.64
2185,Entry short,2021-10-08 10:00,Short,5137.5,1,25687.5,-45.75,-0.18,56.5,0.22,-69.75,-0.27,-6362.5,-0.64
2186,Exit long,2021-10-08 16:15,Short,5128.75,1,25731.25,-89.5,-0.35,5.25,0.02,-99.75,-0.39,-6452,-0.65
2186,Entry long,2021-10-08 14:30,Long,5146.25,1,25731.25,-89.5,-0.35,5.25,0.02,-99.75,-0.39,-6452,-0.65
2187,Exit short,2021-10-10 21:45,Long,5125.75,1,25643.75,13,0.05,132.75,0.52,-46,-0.18,-6439,-0.64
2187,Entry short,2021-10-08 16:15,Short,5128.75,1,25643.75,13,0.05,132.75,0.52,-46,-0.18,-6439,-0.64
2188,Exit long,2021-10-11 02:30,Short,5117,1,25628.75,-45.75,-0.18,34,0.13,-49.75,-0.19,-6484.75,-0.65
2188,Entry long,2021-10-10 21:45,Long,5125.75,1,25628.75,-45.75,-0.18,34,0.13,-49.75,-0.19,-6484.75,-0.65
2189,Exit short,2021-10-11 08:45,Long,5123,1,25585,-32,-0.13,46.5,0.18,-51,-0.20,-6516.75,-0.65
2189,Entry short,2021-10-11 02:30,Short,5117,1,25585,-32,-0.13,46.5,0.18,-51,-0.20,-6516.75,-0.65
2190,Exit long,2021-10-11 12:15,Short,5137.5,1,25615,70.5,0.28,169,0.66,-14.75,-0.06,-6446.25,-0.64
2190,Entry long,2021-10-11 08:45,Long,5123,1,25615,70.5,0.28,169,0.66,-14.75,-0.06,-6446.25,-0.64
2191,Exit short,2021-10-12 01:15,Long,5086.75,1,25687.5,251.75,0.98,330.25,1.29,-18.5,-0.07,-6194.5,-0.62
2191,Entry short,2021-10-11 12:15,Short,5137.5,1,25687.5,251.75,0.98,330.25,1.29,-18.5,-0.07,-6194.5,-0.62
2192,Exit long,2021-10-12 02:15,Short,5077.25,1,25433.75,-49.5,-0.19,5.25,0.02,-62.25,-0.24,-6244,-0.62
2192,Entry long,2021-10-12 01:15,Long,5086.75,1,25433.75,-49.5,-0.19,5.25,0.02,-62.25,-0.24,-6244,-0.62
2193,Exit short,2021-10-12 03:15,Long,5084.25,1,25386.25,-37,-0.15,49,0.19,-41,-0.16,-6281,-0.63
2193,Entry short,2021-10-12 02:15,Short,5077.25,1,25386.25,-37,-0.15,49,0.19,-41,-0.16,-6281,-0.63
2194,Exit long,2021-10-12 09:45,Short,5097,1,25421.25,61.75,0.24,152.75,0.60,-32.25,-0.13,-6219.25,-0.62
2194,Entry long,2021-10-12 03:15,Long,5084.25,1,25421.25,61.75,0.24,152.75,0.60,-32.25,-0.13,-6219.25,-0.62
2195,Exit short,2021-10-12 12:00,Long,5107.25,1,25485,-53.25,-0.21,40.25,0.16,-61,-0.24,-6272.5,-0.63
2195,Entry short,2021-10-12 09:45,Short,5097,1,25485,-53.25,-0.21,40.25,0.16,-61,-0.24,-6272.5,-0.63
2196,Exit long,2021-10-12 15:30,Short,5095,1,25536.25,-63.25,-0.25,35.25,0.14,-83.5,-0.33,-6335.75,-0.63
2196,Entry long,2021-10-12 12:00,Long,5107.25,1,25536.25,-63.25,-0.25,35.25,0.14,-83.5,-0.33,-6335.75,-0.63
2197,Exit short,2021-10-13 01:00,Long,5088.75,1,25475,29.25,0.11,94,0.37,-12.25,-0.05,-6306.5,-0.63
2197,Entry short,2021-10-12 15:30,Short,5095,1,25475,29.25,0.11,94,0.37,-12.25,-0.05,-6306.5,-0.63
2198,Exit long,2021-10-13 03:15,Short,5077,1,25443.75,-60.75,-0.24,1.5,0.01,-79.75,-0.31,-6367.25,-0.64
2198,Entry long,2021-10-13 01:00,Long,5088.75,1,25443.75,-60.75,-0.24,1.5,0.01,-79.75,-0.31,-6367.25,-0.64
2199,Exit short,2021-10-13 03:45,Long,5087.25,1,25385,-53.25,-0.21,11.5,0.05,-63.5,-0.25,-6420.5,-0.64
2199,Entry short,2021-10-13 03:15,Short,5077,1,25385,-53.25,-0.21,11.5,0.05,-63.5,-0.25,-6420.5,-0.64
2200,Exit long,2021-10-13 08:45,Short,5084.5,1,25436.25,-15.75,-0.06,86.5,0.34,-14.75,-0.06,-6436.25,-0.64
2200,Entry long,2021-10-13 03:45,Long,5087.25,1,25436.25,-15.75,-0.06,86.5,0.34,-14.75,-0.06,-6436.25,-0.64
2201,Exit short,2021-10-13 09:15,Long,5094.75,1,25422.5,-53.25,-0.21,6.5,0.03,-52.25,-0.21,-6489.5,-0.65
2201,Entry short,2021-10-13 08:45,Short,5084.5,1,25422.5,-53.25,-0.21,6.5,0.03,-52.25,-0.21,-6489.5,-0.65
2202,Exit long,2021-10-13 09:45,Long Exit,5084,1,25473.75,-55.75,-0.22,59,0.23,-54.75,-0.21,-6545.25,-0.65
2202,Entry long,2021-10-13 09:15,Long,5094.75,1,25473.75,-55.75,-0.22,59,0.23,-54.75,-0.21,-6545.25,-0.65
2203,Exit short,2021-10-13 12:00,Long,5089.75,1,25421.25,-29.5,-0.12,76.5,0.30,-58.5,-0.23,-6574.75,-0.66
2203,Entry short,2021-10-13 10:00,Short,5084.25,1,25421.25,-29.5,-0.12,76.5,0.30,-58.5,-0.23,-6574.75,-0.66
2204,Exit long,2021-10-14 19:15,Long Exit,5187.75,1,25448.75,488,1.92,489,1.92,-17.25,-0.07,-6086.75,-0.61
2204,Entry long,2021-10-13 12:00,Long,5089.75,1,25448.75,488,1.92,489,1.92,-17.25,-0.07,-6086.75,-0.61
2205,Exit short,2021-10-14 22:15,Long,5186.25,1,25898.75,-34.5,-0.13,17.75,0.07,-39.75,-0.15,-6121.25,-0.61
2205,Entry short,2021-10-14 20:30,Short,5179.75,1,25898.75,-34.5,-0.13,17.75,0.07,-39.75,-0.15,-6121.25,-0.61
2206,Exit long,2021-10-15 03:45,Short,5186.5,1,25931.25,-0.75,0.00,60.25,0.23,-3.5,-0.01,-6122,-0.61
2206,Entry long,2021-10-14 22:15,Long,5186.25,1,25931.25,-0.75,0.00,60.25,0.23,-3.5,-0.01,-6122,-0.61
2207,Exit short,2021-10-15 04:15,Long,5195,1,25932.5,-44.5,-0.17,1.5,0.01,-44.75,-0.17,-6166.5,-0.62
2207,Entry short,2021-10-15 03:45,Short,5186.5,1,25932.5,-44.5,-0.17,1.5,0.01,-44.75,-0.17,-6166.5,-0.62
2208,Exit long,2021-10-17 18:45,Short,5207.75,1,25975,61.75,0.24,121.5,0.47,-36,-0.14,-6104.75,-0.61
2208,Entry long,2021-10-15 04:15,Long,5195,1,25975,61.75,0.24,121.5,0.47,-36,-0.14,-6104.75,-0.61
2209,Exit short,2021-10-17 22:30,Long,5211.75,1,26038.75,-22,-0.08,34,0.13,-33.5,-0.13,-6126.75,-0.61
2209,Entry short,2021-10-17 18:45,Short,5207.75,1,26038.75,-22,-0.08,34,0.13,-33.5,-0.13,-6126.75,-0.61
2210,Exit long,2021-10-18 02:15,Short,5199,1,26058.75,-65.75,-0.25,2.75,0.01,-67.25,-0.26,-6192.5,-0.62
2210,Entry long,2021-10-17 22:30,Long,5211.75,1,26058.75,-65.75,-0.25,2.75,0.01,-67.25,-0.26,-6192.5,-0.62
2211,Exit short,2021-10-18 07:30,Long,5204.25,1,25995,-28.25,-0.11,39,0.15,-31,-0.12,-6220.75,-0.62
2211,Entry short,2021-10-18 02:15,Short,5199,1,25995,-28.25,-0.11,39,0.15,-31,-0.12,-6220.75,-0.62
2212,Exit long,2021-10-18 08:30,Short,5194.75,1,26021.25,-49.5,-0.19,1.5,0.01,-57.25,-0.22,-6270.25,-0.63
2212,Entry long,2021-10-18 07:30,Long,5204.25,1,26021.25,-49.5,-0.19,1.5,0.01,-57.25,-0.22,-6270.25,-0.63
2213,Exit short,2021-10-18 09:45,Long,5200.5,1,25973.75,-30.75,-0.12,42.75,0.16,-31,-0.12,-6301,-0.63
2213,Entry short,2021-10-18 08:30,Short,5194.75,1,25973.75,-30.75,-0.12,42.75,0.16,-31,-0.12,-6301,-0.63
2214,Exit long,2021-10-19 08:30,Short,5245.25,1,26002.5,221.75,0.85,266.5,1.02,-12.25,-0.05,-6079.25,-0.61
2214,Entry long,2021-10-18 09:45,Long,5200.5,1,26002.5,221.75,0.85,266.5,1.02,-12.25,-0.05,-6079.25,-0.61
2215,Exit short,2021-10-19 10:15,Long,5249.75,1,26226.25,-24.5,-0.09,40.25,0.15,-31,-0.12,-6103.75,-0.61
2215,Entry short,2021-10-19 08:30,Short,5245.25,1,26226.25,-24.5,-0.09,40.25,0.15,-31,-0.12,-6103.75,-0.61
2216,Exit long,2021-10-19 22:15,Short,5258.5,1,26248.75,41.75,0.16,86.5,0.33,-27.25,-0.10,-6062,-0.61
2216,Entry long,2021-10-19 10:15,Long,5249.75,1,26248.75,41.75,0.16,86.5,0.33,-27.25,-0.10,-6062,-0.61
2217,Exit short,2021-10-20 03:15,Long,5260.5,1,26292.5,-12,-0.05,21.5,0.08,-17.25,-0.07,-6074,-0.61
2217,Entry short,2021-10-19 22:15,Short,5258.5,1,26292.5,-12,-0.05,21.5,0.08,-17.25,-0.07,-6074,-0.61
2218,Exit long,2021-10-20 04:00,Short,5257.75,1,26302.5,-15.75,-0.06,24,0.09,-19.75,-0.08,-6089.75,-0.61
2218,Entry long,2021-10-20 03:15,Long,5260.5,1,26302.5,-15.75,-0.06,24,0.09,-19.75,-0.08,-6089.75,-0.61
2219,Exit short,2021-10-20 09:15,Long,5263.5,1,26288.75,-30.75,-0.12,5.25,0.02,-32.25,-0.12,-6120.5,-0.61
2219,Entry short,2021-10-20 04:00,Short,5257.75,1,26288.75,-30.75,-0.12,5.25,0.02,-32.25,-0.12,-6120.5,-0.61
2220,Exit long,2021-10-20 20:00,Short,5270.25,1,26317.5,31.75,0.12,91.5,0.35,-6,-0.02,-6088.75,-0.61
2220,Entry long,2021-10-20 09:15,Long,5263.5,1,26317.5,31.75,0.12,91.5,0.35,-6,-0.02,-6088.75,-0.61
2221,Exit short,2021-10-20 22:00,Long,5276.25,1,26351.25,-32,-0.12,11.5,0.04,-33.5,-0.13,-6120.75,-0.61
2221,Entry short,2021-10-20 20:00,Short,5270.25,1,26351.25,-32,-0.12,11.5,0.04,-33.5,-0.13,-6120.75,-0.61
2222,Exit long,2021-10-21 00:00,Short,5271,1,26381.25,-28.25,-0.11,4,0.02,-27.25,-0.10,-6149,-0.61
2222,Entry long,2021-10-20 22:00,Long,5276.25,1,26381.25,-28.25,-0.11,4,0.02,-27.25,-0.10,-6149,-0.61
2223,Exit short,2021-10-21 08:45,Long,5272,1,26355,-7,-0.03,55.25,0.21,-7.25,-0.03,-6156,-0.62
2223,Entry short,2021-10-21 00:00,Short,5271,1,26355,-7,-0.03,55.25,0.21,-7.25,-0.03,-6156,-0.62
2224,Exit long,2021-10-21 11:30,Short,5268.5,1,26360,-19.5,-0.07,54,0.20,-29.75,-0.11,-6175.5,-0.62
2224,Entry long,2021-10-21 08:45,Long,5272,1,26360,-19.5,-0.07,54,0.20,-29.75,-0.11,-6175.5,-0.62
2225,Exit short,2021-10-21 12:00,Short Exit,5275,1,26342.5,-34.5,-0.13,1.5,0.01,-33.5,-0.13,-6210,-0.62
2225,Entry short,2021-10-21 11:30,Short,5268.5,1,26342.5,-34.5,-0.13,1.5,0.01,-33.5,-0.13,-6210,-0.62
2226,Exit long,2021-10-21 16:30,Short,5282,1,26387.5,20.5,0.08,76.5,0.29,-28.5,-0.11,-6189.5,-0.62
2226,Entry long,2021-10-21 13:30,Long,5277.5,1,26387.5,20.5,0.08,76.5,0.29,-28.5,-0.11,-6189.5,-0.62
2227,Exit short,2021-10-21 20:30,Long,5286.25,1,26410,-23.25,-0.09,24,0.09,-22.25,-0.08,-6212.75,-0.62
2227,Entry short,2021-10-21 16:30,Short,5282,1,26410,-23.25,-0.09,24,0.09,-22.25,-0.08,-6212.75,-0.62
2228,Exit long,2021-10-22 09:00,Short,5289.5,1,26431.25,14.25,0.05,56.5,0.21,-24.75,-0.09,-6198.5,-0.62
2228,Entry long,2021-10-21 20:30,Long,5286.25,1,26431.25,14.25,0.05,56.5,0.21,-24.75,-0.09,-6198.5,-0.62
2229,Exit short,2021-10-22 09:45,Long,5295.5,1,26447.5,-32,-0.12,29,0.11,-37.25,-0.14,-6230.5,-0.62
2229,Entry short,2021-10-22 09:00,Short,5289.5,1,26447.5,-32,-0.12,29,0.11,-37.25,-0.14,-6230.5,-0.62
2230,Exit long,2021-10-22 10:45,Short,5292,1,26477.5,-19.5,-0.07,27.75,0.10,-44.75,-0.17,-6250,-0.62
2230,Entry long,2021-10-22 09:45,Long,5295.5,1,26477.5,-19.5,-0.07,27.75,0.10,-44.75,-0.17,-6250,-0.62
2231,Exit short,2021-10-22 12:45,Long,5285.5,1,26460,30.5,0.12,134,0.51,-13.5,-0.05,-6219.5,-0.62
2231,Entry short,2021-10-22 10:45,Short,5292,1,26460,30.5,0.12,134,0.51,-13.5,-0.05,-6219.5,-0.62
2232,Exit long,2021-10-24 18:15,Short,5278.5,1,26427.5,-37,-0.14,49,0.19,-56,-0.21,-6256.5,-0.63
2232,Entry long,2021-10-22 12:45,Long,5285.5,1,26427.5,-37,-0.14,49,0.19,-56,-0.21,-6256.5,-0.63
2233,Exit short,2021-10-24 21:45,Long,5283.25,1,26392.5,-25.75,-0.10,30.25,0.11,-29.75,-0.11,-6282.25,-0.63
2233,Entry short,2021-10-24 18:15,Short,5278.5,1,26392.5,-25.75,-0.10,30.25,0.11,-29.75,-0.11,-6282.25,-0.63
2234,Exit long,2021-10-25 09:45,Short,5284,1,26416.25,1.75,0.01,72.75,0.28,-24.75,-0.09,-6280.5,-0.63
2234,Entry long,2021-10-24 21:45,Long,5283.25,1,26416.25,1.75,0.01,72.75,0.28,-24.75,-0.09,-6280.5,-0.63
2235,Exit short,2021-10-25 10:30,Long,5294,1,26420,-52,-0.20,12.75,0.05,-54.75,-0.21,-6332.5,-0.63
2235,Entry short,2021-10-25 09:45,Short,5284,1,26420,-52,-0.20,12.75,0.05,-54.75,-0.21,-6332.5,-0.63
2236,Exit long,2021-10-26 02:00,Short,5315.75,1,26470,106.75,0.40,152.75,0.58,-13.5,-0.05,-6225.75,-0.62
2236,Entry long,2021-10-25 10:30,Long,5294,1,26470,106.75,0.40,152.75,0.58,-13.5,-0.05,-6225.75,-0.62
2237,Exit short,2021-10-26 02:45,Long,5321.5,1,26578.75,-30.75,-0.12,0,0.00,-31,-0.12,-6256.5,-0.63
2237,Entry short,2021-10-26 02:00,Short,5315.75,1,26578.75,-30.75,-0.12,0,0.00,-31,-0.12,-6256.5,-0.63
2238,Exit long,2021-10-26 12:00,Short,5326,1,26607.5,20.5,0.08,90.25,0.34,-18.5,-0.07,-6236,-0.62
2238,Entry long,2021-10-26 02:45,Long,5321.5,1,26607.5,20.5,0.08,90.25,0.34,-18.5,-0.07,-6236,-0.62
2239,Exit short,2021-10-26 15:15,Long,5325.75,1,26630,-0.75,0.00,76.5,0.29,-9.75,-0.04,-6236.75,-0.62
2239,Entry short,2021-10-26 12:00,Short,5326,1,26630,-0.75,0.00,76.5,0.29,-9.75,-0.04,-6236.75,-0.62
2240,Exit long,2021-10-26 16:00,Short,5314,1,26628.75,-60.75,-0.23,15.25,0.06,-63.5,-0.24,-6297.5,-0.63
2240,Entry long,2021-10-26 15:15,Long,5325.75,1,26628.75,-60.75,-0.23,15.25,0.06,-63.5,-0.24,-6297.5,-0.63
2241,Exit short,2021-10-27 01:15,Long,5318.5,1,26570,-24.5,-0.09,12.75,0.05,-44.75,-0.17,-6322,-0.63
2241,Entry short,2021-10-26 16:00,Short,5314,1,26570,-24.5,-0.09,12.75,0.05,-44.75,-0.17,-6322,-0.63
2242,Exit long,2021-10-27 05:00,Short,5314.75,1,26592.5,-20.75,-0.08,36.5,0.14,-21,-0.08,-6342.75,-0.63
2242,Entry long,2021-10-27 01:15,Long,5318.5,1,26592.5,-20.75,-0.08,36.5,0.14,-21,-0.08,-6342.75,-0.63
2243,Exit short,2021-10-27 08:45,Long,5319,1,26573.75,-23.25,-0.09,42.75,0.16,-31,-0.12,-6366,-0.64
2243,Entry short,2021-10-27 05:00,Short,5314.75,1,26573.75,-23.25,-0.09,42.75,0.16,-31,-0.12,-6366,-0.64
2244,Exit long,2021-10-27 10:30,Short,5313,1,26595,-32,-0.12,36.5,0.14,-57.25,-0.22,-6398,-0.64
2244,Entry long,2021-10-27 08:45,Long,5319,1,26595,-32,-0.12,36.5,0.14,-57.25,-0.22,-6398,-0.64
2245,Exit short,2021-10-27 13:15,Long,5322.25,1,26565,-48.25,-0.18,12.75,0.05,-47.25,-0.18,-6446.25,-0.64
2245,Entry short,2021-10-27 10:30,Short,5313,1,26565,-48.25,-0.18,12.75,0.05,-47.25,-0.18,-6446.25,-0.64
2246,Exit long,2021-10-27 15:00,Short,5316.5,1,26611.25,-30.75,-0.12,17.75,0.07,-29.75,-0.11,-6477,-0.65
2246,Entry long,2021-10-27 13:15,Long,5322.25,1,26611.25,-30.75,-0.12,17.75,0.07,-29.75,-0.11,-6477,-0.65
2247,Exit short,2021-10-28 03:30,Long,5303,1,26582.5,65.5,0.25,114,0.43,-6,-0.02,-6411.5,-0.64
2247,Entry short,2021-10-27 15:00,Short,5316.5,1,26582.5,65.5,0.25,114,0.43,-6,-0.02,-6411.5,-0.64
2248,Exit long,2021-10-28 09:45,Long Exit,5323,1,26515,98,0.37,99,0.37,-29.75,-0.11,-6313.5,-0.63
2248,Entry long,2021-10-28 03:30,Long,5303,1,26515,98,0.37,99,0.37,-29.75,-0.11,-6313.5,-0.63
2249,Exit short,2021-10-28 14:30,Long,5332.75,1,26607.5,-58.25,-0.22,0.25,0.00,-61,-0.23,-6371.75,-0.64
2249,Entry short,2021-10-28 13:00,Short,5321.5,1,26607.5,-58.25,-0.22,0.25,0.00,-61,-0.23,-6371.75,-0.64
2250,Exit long,2021-10-28 16:45,Short,5327.5,1,26663.75,-28.25,-0.11,32.75,0.12,-58.5,-0.22,-6400,-0.64
2250,Entry long,2021-10-28 14:30,Long,5332.75,1,26663.75,-28.25,-0.11,32.75,0.12,-58.5,-0.22,-6400,-0.64
2251,Exit short,2021-10-29 03:15,Long,5319.5,1,26637.5,38,0.14,89,0.33,-14.75,-0.06,-6362,-0.64
2251,Entry short,2021-10-28 16:45,Short,5327.5,1,26637.5,38,0.14,89,0.33,-14.75,-0.06,-6362,-0.64
2252,Exit long,2021-10-29 04:30,Short,5313,1,26597.5,-34.5,-0.13,12.75,0.05,-33.5,-0.13,-6396.5,-0.64
2252,Entry long,2021-10-29 03:15,Long,5319.5,1,26597.5,-34.5,-0.13,12.75,0.05,-33.5,-0.13,-6396.5,-0.64
2253,Exit short,2021-10-29 09:45,Long,5325.75,1,26565,-65.75,-0.25,19,0.07,-66,-0.25,-6462.25,-0.65
2253,Entry short,2021-10-29 04:30,Short,5313,1,26565,-65.75,-0.25,19,0.07,-66,-0.25,-6462.25,-0.65
2254,Exit long,2021-10-29 14:30,Short,5333,1,26628.75,34.25,0.13,102.75,0.39,-32.25,-0.12,-6428,-0.64
2254,Entry long,2021-10-29 09:45,Long,5325.75,1,26628.75,34.25,0.13,102.75,0.39,-32.25,-0.12,-6428,-0.64
2255,Exit short,2021-10-29 16:00,Long,5347.25,1,26665,-73.25,-0.27,10.25,0.04,-89.75,-0.34,-6501.25,-0.65
2255,Entry short,2021-10-29 14:30,Short,5333,1,26665,-73.25,-0.27,10.25,0.04,-89.75,-0.34,-6501.25,-0.65
2256,Exit long,2021-11-01 02:15,Short,5351.5,1,26736.25,19.25,0.07,89,0.33,-8.5,-0.03,-6482,-0.65
2256,Entry long,2021-10-29 16:00,Long,5347.25,1,26736.25,19.25,0.07,89,0.33,-8.5,-0.03,-6482,-0.65
2257,Exit short,2021-11-01 04:15,Long,5357.75,1,26757.5,-33.25,-0.12,0,0.00,-32.25,-0.12,-6515.25,-0.65
2257,Entry short,2021-11-01 02:15,Short,5351.5,1,26757.5,-33.25,-0.12,0,0.00,-32.25,-0.12,-6515.25,-0.65
2258,Exit long,2021-11-01 08:45,Short,5360.5,1,26788.75,11.75,0.04,56.5,0.21,-6,-0.02,-6503.5,-0.65
2258,Entry long,2021-11-01 04:15,Long,5357.75,1,26788.75,11.75,0.04,56.5,0.21,-6,-0.02,-6503.5,-0.65
2259,Exit short,2021-11-01 12:15,Long,5351,1,26802.5,45.5,0.17,119,0.44,-7.25,-0.03,-6458,-0.65
2259,Entry short,2021-11-01 08:45,Short,5360.5,1,26802.5,45.5,0.17,119,0.44,-7.25,-0.03,-6458,-0.65
2260,Exit long,2021-11-01 13:45,Short,5342.25,1,26755,-45.75,-0.17,17.75,0.07,-44.75,-0.17,-6503.75,-0.65
2260,Entry long,2021-11-01 12:15,Long,5351,1,26755,-45.75,-0.17,17.75,0.07,-44.75,-0.17,-6503.75,-0.65
2261,Exit short,2021-11-01 15:45,Long,5351.5,1,26711.25,-48.25,-0.18,27.75,0.10,-48.5,-0.18,-6552,-0.66
2261,Entry short,2021-11-01 13:45,Short,5342.25,1,26711.25,-48.25,-0.18,27.75,0.10,-48.5,-0.18,-6552,-0.66
2262,Exit long,2021-11-01 21:45,Short,5349,1,26757.5,-14.5,-0.05,31.5,0.12,-19.75,-0.07,-6566.5,-0.66
2262,Entry long,2021-11-01 15:45,Long,5351.5,1,26757.5,-14.5,-0.05,31.5,0.12,-19.75,-0.07,-6566.5,-0.66
2263,Exit short,2021-11-02 01:45,Long,5351.75,1,26745,-15.75,-0.06,29,0.11,-18.5,-0.07,-6582.25,-0.66
2263,Entry short,2021-11-01 21:45,Short,5349,1,26745,-15.75,-0.06,29,0.11,-18.5,-0.07,-6582.25,-0.66
2264,Exit long,2021-11-02 23:15,Short,5369.25,1,26758.75,85.5,0.32,124,0.46,-21,-0.08,-6496.75,-0.65
2264,Entry long,2021-11-02 01:45,Long,5351.75,1,26758.75,85.5,0.32,124,0.46,-21,-0.08,-6496.75,-0.65
2265,Exit short,2021-11-03 04:15,Long,5371.75,1,26846.25,-14.5,-0.05,12.75,0.05,-18.5,-0.07,-6511.25,-0.65
2265,Entry short,2021-11-02 23:15,Short,5369.25,1,26846.25,-14.5,-0.05,12.75,0.05,-18.5,-0.07,-6511.25,-0.65
2266,Exit long,2021-11-03 06:45,Short,5369,1,26858.75,-15.75,-0.06,10.25,0.04,-14.75,-0.05,-6527,-0.65
2266,Entry long,2021-11-03 04:15,Long,5371.75,1,26858.75,-15.75,-0.06,10.25,0.04,-14.75,-0.05,-6527,-0.65
2267,Exit short,2021-11-03 14:00,Short Exit,5377,1,26845,-42,-0.16,30.25,0.11,-41,-0.15,-6569,-0.66
2267,Entry short,2021-11-03 06:45,Short,5369,1,26845,-42,-0.16,30.25,0.11,-41,-0.15,-6569,-0.66
2268,Exit long,2021-11-03 22:00,Short,5401.25,1,26866.25,138,0.51,184,0.68,-11,-0.04,-6431,-0.64
2268,Entry long,2021-11-03 14:15,Long,5373.25,1,26866.25,138,0.51,184,0.68,-11,-0.04,-6431,-0.64
2269,Exit short,2021-11-04 03:15,Long,5405.5,1,27006.25,-23.25,-0.09,2.75,0.01,-22.25,-0.08,-6454.25,-0.65
2269,Entry short,2021-11-03 22:00,Short,5401.25,1,27006.25,-23.25,-0.09,2.75,0.01,-22.25,-0.08,-6454.25,-0.65
2270,Exit long,2021-11-04 11:15,Short,5415,1,27027.5,45.5,0.17,94,0.35,-7.25,-0.03,-6408.75,-0.64
2270,Entry long,2021-11-04 03:15,Long,5405.5,1,27027.5,45.5,0.17,94,0.35,-7.25,-0.03,-6408.75,-0.64
2271,Exit short,2021-11-04 12:00,Long,5417,1,27075,-12,-0.04,44,0.16,-14.75,-0.05,-6420.75,-0.64
